sample_index,evaluation_index,current_strategy,candidate_strategy,action,switched,reason_code,decision_margin,decision_threshold,reason
31,0,sgd_lr_0_01,sgd_lr_0_01,stay,False,fixed_share_same_leader,0.0,0.01,Stay because the current strategy remains the highest-weight Fixed-Share expert.
63,1,sgd_lr_0_01,sgd_lr_0_01,stay,False,fixed_share_same_leader,0.0,0.01,Stay because the current strategy remains the highest-weight Fixed-Share expert.
95,2,sgd_lr_0_01,sgd_lr_0_05,switch,True,fixed_share_weight_advantage,0.3536912452021639,0.01,Switch because Fixed-Share reallocated enough weight to the candidate expert: 0.5668 - 0.2131 = 0.3537 >= 0.0100.
127,3,sgd_lr_0_05,sgd_lr_0_05,stay,False,fixed_share_same_leader,0.0,0.01,Stay because the current strategy remains the highest-weight Fixed-Share expert.
159,4,sgd_lr_0_05,sgd_lr_0_05,stay,False,fixed_share_same_leader,0.0,0.01,Stay because the current strategy remains the highest-weight Fixed-Share expert.
191,5,sgd_lr_0_05,sgd_lr_0_05,stay,False,fixed_share_same_leader,0.0,0.01,Stay because the current strategy remains the highest-weight Fixed-Share expert.
223,6,sgd_lr_0_05,sgd_lr_0_05,stay,False,fixed_share_same_leader,0.0,0.01,Stay because the current strategy remains the highest-weight Fixed-Share expert.
255,7,sgd_lr_0_05,sgd_lr_0_05,stay,False,fixed_share_same_leader,0.0,0.01,Stay because the current strategy remains the highest-weight Fixed-Share expert.
287,8,sgd_lr_0_05,sgd_lr_0_05,stay,False,fixed_share_same_leader,0.0,0.01,Stay because the current strategy remains the highest-weight Fixed-Share expert.
319,9,sgd_lr_0_05,sgd_lr_0_05,stay,False,fixed_share_same_leader,0.0,0.01,Stay because the current strategy remains the highest-weight Fixed-Share expert.
351,10,sgd_lr_0_05,sgd_lr_0_05,stay,False,fixed_share_same_leader,0.0,0.01,Stay because the current strategy remains the highest-weight Fixed-Share expert.
383,11,sgd_lr_0_05,sgd_lr_0_05,stay,False,fixed_share_same_leader,0.0,0.01,Stay because the current strategy remains the highest-weight Fixed-Share expert.
415,12,sgd_lr_0_05,sgd_lr_0_05,stay,False,fixed_share_same_leader,0.0,0.01,Stay because the current strategy remains the highest-weight Fixed-Share expert.
447,13,sgd_lr_0_05,sgd_lr_0_05,stay,False,fixed_share_same_leader,0.0,0.01,Stay because the current strategy remains the highest-weight Fixed-Share expert.
479,14,sgd_lr_0_05,sgd_lr_0_05,stay,False,fixed_share_same_leader,0.0,0.01,Stay because the current strategy remains the highest-weight Fixed-Share expert.
511,15,sgd_lr_0_05,sgd_lr_0_05,stay,False,fixed_share_same_leader,0.0,0.01,Stay because the current strategy remains the highest-weight Fixed-Share expert.
